repository_name,repository_url,file_path,line_number,code_snippet,explanation
DaoD/ScriptWriter,https://github.com/DaoD/ScriptWriter,ScriptWriter-CPre.py,567,"os.environ['CUDA_VISIBLE_DEVICES'] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
ADALabUCSD/cerebro-system,https://github.com/ADALabUCSD/cerebro-system,cerebro/tune/base.py,452,os.environ['CUDA_VISIBLE_DEVICES'] = '-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CLUEbenchmark/FewCLUE,https://github.com/CLUEbenchmark/FewCLUE,baselines/models_keras/ptuning/ptuning_iflytek_gpt.py,17,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AlexanderLutsenko/nobuco,https://github.com/AlexanderLutsenko/nobuco,examples/broadcast.py,2,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
tum-pbs/Solver-in-the-Loop,https://github.com/tum-pbs/Solver-in-the-Loop,burgers/burgers_apply_pre.py,37,os.environ['CUDA_VISIBLE_DEVICES'] = params['gpu'],Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
jongpillee/ismir2018-artist,https://github.com/jongpillee/ismir2018-artist,run_gtzan_dnn.py,35,os.environ['CUDA_VISIBLE_DEVICES'] = '7',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
scrssys/semantic_segment_RSImage,https://github.com/scrssys/semantic_segment_RSImage,train/train_binary_jaccard_2.py,35,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""3""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
tommyMessi/waveCorrection,https://github.com/tommyMessi/waveCorrection,dilatedUnet.py,268,"os.environ[""CUDA_VISIBLE_DEVICES""] = gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
BeechburgPieStar/SlimSEI,https://github.com/BeechburgPieStar/SlimSEI,FastPSGD/TripleS.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""2""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
qiuchili/qnn_torch,https://github.com/qiuchili/qnn_torch,sh/multi_search.py,51,"#        os.environ[""CUDA_VISIBLE_DEVICES""] = str(int(i%8))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
qiuchili/qnn_torch,https://github.com/qiuchili/qnn_torch,sh/multi_search.py,53,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(int(i%8))",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
CapsulE07/semantic-human-matting,https://github.com/CapsulE07/semantic-human-matting,main.py,95,"os.environ[""CUDA_VISIBLE_DEVICES""] = '0,1'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
DependableSystemsLab/MIA_defense_HAMP,https://github.com/DependableSystemsLab/MIA_defense_HAMP,location/lira-inference-memguard-defense.py,13,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(args.gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
6-Billionaires/trading-agent,https://github.com/6-Billionaires/trading-agent,buy_signal_agent/verystrongjoe/train_taehyun.py,11,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(config.BSA_PARAMS['P_TRAINING_GPU'])",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
allansp84/shape-from-shading-for-face-pad,https://github.com/allansp84/shape-from-shading-for-face-pad,antispoofing/sfsnet/classification/cnn7.py,116,"os.environ[""CUDA_VISIBLE_DEVICES""] = self.device_number",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yyccR/faster_rcnn_in_tf2_keras,https://github.com/yyccR/faster_rcnn_in_tf2_keras,faster_rcnn.py,16,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
nishiwen1214/GLUE-bert4keras,https://github.com/nishiwen1214/GLUE-bert4keras,MNLI.py,18,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
sign-language-processing/detection-train,https://github.com/sign-language-processing/detection-train,sign_language_detection/tools/h5_to_tfjs.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Huiying-Li/Latent-Backdoor,https://github.com/Huiying-Li/Latent-Backdoor,vggface_pubfig_attack.py,387,"os.environ[""CUDA_VISIBLE_DEVICES""] = str(FLAGS.gpu)",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Be997398715/keras_pruning,https://github.com/Be997398715/keras_pruning,pruning.py,245,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
cliangyu/CSVAL,https://github.com/cliangyu/CSVAL,training/medmnist_uniform_active_selection/main.py,68,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
jiyewise/LAMA,https://github.com/jiyewise/LAMA,network/ppo.py,21,os.environ['CUDA_VISIBLE_DEVICES'] = '',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
MaziarMF/deep-k-means,https://github.com/MaziarMF/deep-k-means,dkm.py,93,os.environ['CUDA_VISIBLE_DEVICES'] = '-1' # Run on CPU instead of GPU if batch_size is small,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
polimi-ispl/landmine_detection_autoencoder,https://github.com/polimi-ispl/landmine_detection_autoencoder,net.py,16,"os.environ[""CUDA_VISIBLE_DEVICES""] = DEVICE_ID",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yn-sun/evocae,https://github.com/yn-sun/evocae,pso.py,100,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
alex04072000/CyclicGen,https://github.com/alex04072000/CyclicGen,run.py,101,"os.environ[""CUDA_VISIBLE_DEVICES""] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
rk2900/DRSA,https://github.com/rk2900/DRSA,python/cox.py,174,"os.environ[""CUDA_VISIBLE_DEVICES""] = sys.argv[1]",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
RamboRogers/greeter,https://github.com/RamboRogers/greeter,app.py,47,"logger.info(f""CUDA visible devices: {os.environ.get('CUDA_VISIBLE_DEVICES', 'Not Set')}"")",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
tsinghua-fib-lab/SIGIR24-FRec,https://github.com/tsinghua-fib-lab/SIGIR24-FRec,run.py,227,"os.environ[""CUDA_VISIBLE_DEVICES""]=f'{flags_obj.gpu_id}'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Lee-CBG/catELMo,https://github.com/Lee-CBG/catELMo,bap.py,37,"# os.environ[""CUDA_VISIBLE_DEVICES""]='0,1,2'",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Lee-CBG/catELMo,https://github.com/Lee-CBG/catELMo,bap.py,257,"os.environ[""CUDA_VISIBLE_DEVICES""]=gpu",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
JohnBoxAnn/TSGL-EEGNet,https://github.com/JohnBoxAnn/TSGL-EEGNet,vis.py,16,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Thinklab-SJTU/R3Det_Tensorflow,https://github.com/Thinklab-SJTU/R3Det_Tensorflow,tools/multi_gpu_train_refine_retinanet.py,22,"os.environ[""CUDA_VISIBLE_DEVICES""] = cfgs.GPU_GROUP",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
AngusG/cleverhans-attacking-bnns,https://github.com/AngusG/cleverhans-attacking-bnns,cleverhans_tutorials/mnist_blackbox.py,461,os.environ['CUDA_VISIBLE_DEVICES'] = FLAGS.gpu,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
SsGood/DBGAN,https://github.com/SsGood/DBGAN,DBGAN_cluster/clustering.py,7,"os.environ['CUDA_VISIBLE_DEVICES'] = ""0,1,2,3""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
pkicki/neural_path_planning,https://github.com/pkicki/neural_path_planning,experiments/ablation.py,4,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Cinderyl/RobustRMC_Interpretable,https://github.com/Cinderyl/RobustRMC_Interpretable,DATA.MAT/lstm_256/lstm_256.py,14,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""4""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yrqUni/TAAC2020,https://github.com/yrqUni/TAAC2020,trans_0_001_val/trans_0_001_val.py,77,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""0""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
yrqUni/TAAC2020,https://github.com/yrqUni/TAAC2020,trans_0_001_val/trans_0_001_val.py,79,"os.environ[""CUDA_VISIBLE_DEVICES""] = ""1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
orthoseg/orthoseg,https://github.com/orthoseg/orthoseg,orthoseg/predict.py,12,"# os.environ[""CUDA_VISIBLE_DEVICES""] = ""-1"" # Disable using GPU",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
williamljb/HumanMultiView,https://github.com/williamljb/HumanMultiView,src_ortho/benchmark/evaluate_h36m_multi.py,50,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
TJU-DRL-LAB/Multiagent-RL,https://github.com/TJU-DRL-LAB/Multiagent-RL,scalability/hierarchical_marl/HD-MARL/exps/2a2d2t_room/MATC_IL_h.py,76,# os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
TJU-DRL-LAB/Multiagent-RL,https://github.com/TJU-DRL-LAB/Multiagent-RL,scalability/hierarchical_marl/HD-MARL/exps/2a2d2t_room/MATC_IL_h.py,77,# os.environ['CUDA_VISIBLE_DEVICES'] = args.GPU_no,Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
aaspip/txed,https://github.com/aaspip/txed,demos/EQCCT_S/EQCCT_S_Train.py,658,os.environ['CUDA_VISIBLE_DEVICES'] = '{}'.format(gpuid),Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
leakec/tfc,https://github.com/leakec/tfc,examples/Extra_Examples/PDE/Deep-TFCBurgers1D.py,3,"#os.environ[""CUDA_VISIBLE_DEVICES""]=""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
WenRichard/NER-FunTool,https://github.com/WenRichard/NER-FunTool,predict_bert_crf.py,24,os.environ['CUDA_VISIBLE_DEVICES'] = '0',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
hi-zhengcheng/multi-label-classification,https://github.com/hi-zhengcheng/multi-label-classification,evaluate.py,130,"os.environ['CUDA_VISIBLE_DEVICES'] = """"",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
isaacgerg/synthetic_aperture_sonar_autofocus,https://github.com/isaacgerg/synthetic_aperture_sonar_autofocus,old/autofocus_nswc.py,4,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
deargen/mt-dti,https://github.com/deargen/mt-dti,src/finetune/finetune_demo.py,45,"os.environ[""CUDA_VISIBLE_DEVICES""] = args.gpu_num",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
Hellcatzm/ImgFastNeuralStyleTransfer_TensorFlow,https://github.com/Hellcatzm/ImgFastNeuralStyleTransfer_TensorFlow,general_net.py,6,"os.environ[""CUDA_VISIBLE_DEVICES""]=""-1""",Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
XuhuiM/PPINN,https://github.com/XuhuiM/PPINN,ODE_MPI/odesolver.py,8,os.environ['CUDA_VISIBLE_DEVICES']='-1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/PFNL,https://github.com/psychopa4/PFNL,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/MMCNN,https://github.com/psychopa4/MMCNN,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
psychopa4/MSHPFNL,https://github.com/psychopa4/MSHPFNL,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
kuijiang94/PECNN,https://github.com/kuijiang94/PECNN,modules/videosr_ops.py,507,os.environ['CUDA_VISIBLE_DEVICES'] = '1',Library Path Mismatch: CUDA_VISIBLE_DEVICES is hardcoded. This forces a specific GPU device which may not exist on other machines breaking portability.
